Order Date,Segment,Market,Sales,Profit
07-11-2014,Consumer,US,13.272,-10.6176
10-12-2013,Consumer,US,61.929,23.3954
22-11-2013,Consumer,US,38.432,13.4512
08-01-2013,Consumer,US,47.616,5.952
26-04-2012,Corporate,US,50.352,17.6232
03-10-2012,Consumer,EMEA,18.816,-9.894
28-01-2014,Corporate,EMEA,12,0.48
13-11-2014,Home Office,EMEA,29.28,13.17
03-08-2011,Home Office,EMEA,26.58,0
18-10-2012,Consumer,Africa,51.75,1.02
05-09-2013,Home Office,Africa,47.34,15.12
28-06-2012,Consumer,LATAM,51.3,20.5
21-02-2012,Consumer,LATAM,34.8,12.84
09-09-2014,Consumer,LATAM,61.38,-21.52
19-09-2013,Consumer,LATAM,30.24,-0.56
25-12-2013,Corporate,LATAM,21.48,10.5
23-05-2012,Home Office,LATAM,32.06,9.28
12-07-2014,Corporate,LATAM,62.72,30.08
26-12-2013,Consumer,LATAM,27.96,0
12-09-2014,Consumer,LATAM,36.936,-1.884
01-06-2012,Home Office,LATAM,67.616,25.336
04-07-2012,Corporate,LATAM,40.8,8.16
18-09-2012,Consumer,LATAM,10.044,-6.696
18-08-2014,Consumer,EU,44.037,9.777
14-09-2012,Consumer,EU,87.732,-40.968
31-08-2013,Corporate,EU,25.56,10.98
25-03-2013,Consumer,APAC,40.23,-17.01
23-08-2013,Consumer,APAC,39.4956,-24.6744
16-10-2012,Consumer,APAC,26.7675,6.3675
07-04-2012,Corporate,APAC,637.44,108.36
12-12-2014,Consumer,US,23.36,7.884
15-12-2012,Consumer,US,51.312,18.6006
27-05-2013,Corporate,US,34.848,6.534
02-07-2013,Consumer,US,14.2,6.532
06-09-2013,Corporate,US,25.92,9.072
11-08-2012,Consumer,US,46.152,12.1149
27-02-2013,Consumer,US,16.192,-6.8816
24-04-2014,Home Office,US,45.408,11.9196
30-12-2013,Home Office,US,37.408,13.0928
28-11-2012,Corporate,Africa,27.99,9.21
24-05-2012,Corporate,EMEA,47.232,-78.768
17-07-2014,Home Office,Africa,31.83,8.91
03-06-2013,Corporate,EMEA,28.56,14.28
23-09-2014,Corporate,Canada,29.61,12.12
10-11-2014,Consumer,Africa,35.52,0.24
05-06-2014,Consumer,Africa,49.83,3.48
14-03-2014,Corporate,LATAM,42.444,4.944
28-03-2014,Consumer,LATAM,147.84,9.24
07-12-2011,Corporate,LATAM,20.484,-13.356
27-10-2011,Consumer,LATAM,36.48,13.44
06-09-2011,Corporate,LATAM,38.68,18.16
27-06-2013,Home Office,LATAM,38.8,5.3
10-11-2014,Corporate,LATAM,50.112,-3.768
30-06-2014,Consumer,EU,79.92,7.11
17-12-2014,Consumer,EU,30.96,8.64
12-08-2013,Consumer,EU,37.89,0.72
07-02-2014,Home Office,EU,46.74,-2.82
02-10-2014,Home Office,EU,83.79,9.18
07-01-2013,Corporate,EU,35.64,-3.24
09-01-2011,Consumer,APAC,45.1935,17.8935
28-11-2014,Corporate,APAC,85.212,-7.608
29-07-2013,Consumer,APAC,35.7846,-12.2754
13-11-2012,Consumer,APAC,49.365,15.795
20-03-2012,Consumer,APAC,1648.998,-109.962
05-12-2014,Corporate,APAC,62.136,-9.324
11-04-2013,Corporate,US,8.904,-6.5296
18-04-2013,Home Office,US,36.792,4.1391
17-12-2014,Corporate,US,18.96,7.584
17-11-2014,Consumer,US,48.86,0.9772
23-10-2012,Consumer,US,11.824,1.0346
24-05-2014,Consumer,US,171.288,-6.4233
11-06-2013,Consumer,US,23.616,7.9704
13-06-2013,Consumer,US,52.56,18.396
16-11-2012,Corporate,US,18.9,8.694
19-03-2014,Consumer,US,46.2,21.252
14-07-2013,Consumer,Africa,50.55,5.55
12-04-2013,Consumer,EMEA,29.22,3.78
21-11-2014,Consumer,EMEA,31.17,4.35
24-02-2012,Home Office,Africa,19.332,-24.528
14-11-2012,Home Office,Africa,43.44,7.8
09-01-2014,Home Office,EMEA,29.67,2.07
14-11-2012,Consumer,EMEA,35.37,2.46
17-09-2014,Consumer,Canada,40.98,5.7
09-06-2014,Consumer,LATAM,51.68,19.52
03-10-2012,Consumer,LATAM,20.76,9.54
09-05-2012,Consumer,LATAM,8.84,1.76
14-03-2013,Consumer,EU,33.57,3.96
01-03-2011,Home Office,EU,102.438,35.238
01-11-2013,Corporate,EU,48.09,4.32
29-02-2012,Home Office,EU,42.9,6.75
26-06-2014,Consumer,EU,42.12,2.52
29-11-2012,Home Office,APAC,32.01,10.23
12-11-2014,Consumer,APAC,26.76,11.76
06-04-2012,Consumer,APAC,17.82,6.51
16-08-2011,Corporate,APAC,32.3883,-7.5117
27-12-2013,Corporate,APAC,29.52,3.78
05-07-2012,Corporate,APAC,38.52,8.46
27-12-2011,Consumer,APAC,80.178,-6.762
07-12-2012,Consumer,APAC,30.69,1.53
25-08-2011,Consumer,US,23.976,7.4925
21-02-2014,Corporate,US,22.23,7.3359
11-12-2013,Consumer,US,35.1,12.285
30-03-2011,Corporate,US,44.4,22.2
07-06-2013,Consumer,US,64.14,30.7872
17-06-2014,Consumer,EMEA,20.544,-21.066
18-11-2014,Consumer,Africa,13.38,3.42
21-09-2012,Consumer,Africa,37.86,15.12
14-05-2014,Corporate,Africa,48.39,15
18-11-2014,Home Office,Africa,29.73,7.71
19-09-2013,Corporate,Africa,24.72,6.9
28-03-2012,Home Office,Africa,20.421,-37.449
25-08-2014,Consumer,Africa,34.92,16.74
02-04-2012,Consumer,LATAM,158.328,-102.952
19-11-2014,Consumer,LATAM,23.32,-19.88
16-05-2012,Consumer,LATAM,23.84,5.2
07-06-2013,Consumer,LATAM,32.9,6.58
25-06-2014,Consumer,LATAM,32.832,-5.488
14-07-2014,Consumer,EU,66.15,21.15
17-12-2012,Corporate,EU,19.8,7.92
26-12-2012,Consumer,EU,80.892,-8.988
20-06-2014,Corporate,EU,19.41,-1.59
26-04-2014,Consumer,EU,62.37,11.13
11-08-2014,Consumer,EU,31.95,-4.5
01-09-2014,Home Office,EU,16.68,6.33
08-01-2014,Corporate,EU,38.16,-6.24
05-02-2013,Home Office,EU,18.87,-9.45
26-11-2013,Consumer,APAC,107.055,33.255
10-10-2011,Corporate,APAC,54.36,20.07
21-10-2011,Consumer,APAC,51.354,9.654
30-07-2012,Consumer,APAC,71.28,-51.39
15-07-2014,Consumer,APAC,58.716,-23.544
21-08-2014,Home Office,APAC,38.961,12.051
31-10-2014,Consumer,US,20.736,7.2576
13-04-2012,Consumer,US,12.88,0.3864
15-09-2012,Consumer,US,59.97,0
09-04-2013,Home Office,US,30,14.4
03-03-2014,Corporate,US,68.04,33.3396
07-04-2014,Home Office,EMEA,27.45,7.68
08-01-2012,Home Office,EMEA,54.54,9.24
06-08-2012,Consumer,EMEA,15.66,6.42
11-01-2013,Home Office,Africa,26.88,6.72
20-06-2012,Consumer,EMEA,47.55,6.18
04-06-2013,Consumer,EMEA,49.572,-54.558
04-04-2014,Corporate,Africa,54.36,27.12
09-11-2011,Corporate,EMEA,27.18,0
26-03-2013,Home Office,EMEA,45.72,15.06
28-04-2011,Consumer,LATAM,85.536,-55.624
20-07-2013,Corporate,LATAM,63.24,9.48
18-10-2012,Consumer,LATAM,82.848,13.428
24-10-2012,Consumer,LATAM,56.628,-26.472
09-05-2014,Corporate,EU,59.325,-46.305
01-12-2012,Consumer,EU,42.57,8.91
18-06-2014,Home Office,EU,27.864,-3.276
25-06-2014,Home Office,EU,21.96,9
09-06-2011,Corporate,EU,43.752,-38.328
22-08-2014,Home Office,EU,46.53,19.98
28-01-2014,Consumer,EU,45.18,-18.12
24-08-2013,Corporate,EU,73.2,24.75
02-09-2011,Consumer,EU,68.22,15.66
31-12-2013,Consumer,EU,84.78,17.73
19-09-2011,Home Office,APAC,22.248,6.918
28-08-2013,Corporate,APAC,21.285,-17.055
02-12-2014,Consumer,APAC,34.875,-22.365
04-09-2014,Consumer,APAC,26.64,3.96
21-08-2012,Home Office,US,23.92,11.7208
18-03-2014,Consumer,US,59.1,22.458
03-05-2012,Consumer,US,27.552,-0.3444
18-05-2013,Consumer,US,14.62,6.8714
11-12-2012,Consumer,US,58.08,-6.534
22-09-2014,Consumer,US,55.86,27.93
06-05-2013,Home Office,US,93.248,31.4712
08-06-2013,Consumer,EMEA,36.072,-48.708
18-09-2014,Corporate,Africa,14.49,0.12
03-09-2014,Consumer,EMEA,33.84,-38.1
04-09-2013,Consumer,EMEA,23.004,-32.226
20-11-2013,Home Office,EMEA,14.52,5.04
29-10-2013,Corporate,Africa,100.92,39.3
12-04-2014,Corporate,Africa,28.56,11.04
06-12-2012,Corporate,Africa,74.664,-124.476
15-02-2012,Home Office,Africa,63.3,2.4
04-08-2014,Consumer,Africa,29.91,6.27
27-01-2013,Home Office,LATAM,74.32,26
19-11-2014,Home Office,LATAM,18.28,1.64
21-05-2012,Home Office,LATAM,33.36,13.98
25-06-2014,Home Office,LATAM,34.92,7.68
11-04-2013,Home Office,LATAM,40.4,2.8
11-06-2012,Consumer,LATAM,55.5,5.52
01-02-2014,Consumer,LATAM,29.208,-9.752
21-04-2014,Consumer,EU,66.177,21.987
12-06-2013,Corporate,EU,19.935,-0.855
20-08-2014,Consumer,EU,43.2,17.28
18-01-2013,Corporate,EU,46.98,-11.34
04-11-2011,Consumer,EU,17.19,-3.15
27-12-2014,Corporate,EU,23.55,4.47
28-08-2014,Consumer,APAC,24.48,8.76
26-12-2013,Consumer,APAC,71.8116,26.6616
30-08-2012,Consumer,APAC,36.882,13.062
27-10-2012,Consumer,APAC,29.7648,0.9648
12-08-2011,Home Office,APAC,134.6094,53.4894
01-05-2014,Corporate,APAC,54.66,6
22-01-2014,Home Office,US,350.973,152.0883
27-08-2014,Home Office,US,71.98,15.1158
16-11-2011,Home Office,US,31.68,14.256
03-10-2014,Consumer,US,39.072,4.3956
23-07-2011,Corporate,US,40.7,11.803
12-03-2013,Home Office,US,30.336,9.48
24-04-2014,Corporate,Africa,27.09,6.21
17-04-2013,Home Office,Canada,15.48,2.61
24-08-2013,Consumer,Africa,37.35,0.72
29-01-2014,Corporate,Africa,17.334,-27.756
06-03-2014,Consumer,EMEA,44.4,3.96
25-06-2013,Home Office,Africa,47.4,17.04
26-12-2013,Consumer,Africa,32.19,12.21
23-01-2011,Consumer,LATAM,23.84,1.64
04-06-2013,Consumer,LATAM,23.32,6.04
10-12-2014,Corporate,LATAM,92.82,0
03-12-2012,Consumer,LATAM,44.48,16.4
21-11-2012,Consumer,EU,43.2,0.96
17-11-2011,Home Office,EU,102.78,29.76
20-08-2014,Corporate,EU,17.73,1.53
08-09-2012,Consumer,EU,132.57,-4.44
18-05-2011,Corporate,EU,50.868,-1.152
16-05-2012,Consumer,APAC,21.285,-10.665
27-08-2012,Consumer,APAC,13.11,2.61
09-01-2014,Home Office,APAC,58.608,-40.512
01-09-2012,Consumer,APAC,43.254,5.274
30-01-2014,Corporate,APAC,22.92,8.7
01-09-2014,Consumer,APAC,63.9,15.84
13-11-2013,Consumer,APAC,28.08,-9.84
13-02-2011,Consumer,US,129.568,-24.294
04-04-2012,Consumer,US,10.95,0.438
05-02-2013,Home Office,US,18.84,7.1592
15-06-2012,Consumer,US,11.672,-0.7295
06-09-2013,Consumer,US,25.06,11.7782
20-09-2014,Consumer,US,18.18,-13.938
16-06-2014,Corporate,Africa,43.8,9.6
26-09-2012,Consumer,Africa,20.7,7.44
31-07-2014,Corporate,Africa,51.102,-109.038
30-12-2014,Consumer,Africa,18.36,3.3
25-06-2013,Corporate,EMEA,44.34,12.84
08-04-2011,Consumer,Africa,22.392,-46.278
07-06-2013,Home Office,Africa,48.762,-32.598
28-09-2014,Consumer,LATAM,31.92,11.46
24-12-2013,Home Office,LATAM,30.24,-28.26
05-02-2013,Consumer,LATAM,61.3,12.2
01-10-2013,Corporate,LATAM,37.82,7.56
28-12-2011,Consumer,LATAM,47.7,21.94
11-06-2011,Consumer,LATAM,46.64,-4.76
23-12-2013,Consumer,LATAM,34.824,2.304
12-06-2013,Consumer,LATAM,248.32236,74.14236
07-12-2013,Consumer,LATAM,18.96,6.04
04-04-2014,Home Office,LATAM,38.24,8.72
17-12-2012,Corporate,EU,29.4,9
28-08-2014,Home Office,EU,27.6,2.76
27-05-2014,Corporate,EU,53.76,8.04
12-02-2013,Corporate,EU,69.975,-28.125
22-12-2014,Consumer,APAC,58.3416,-15.9984
18-09-2013,Corporate,APAC,41.472,10.092
13-12-2013,Corporate,APAC,35.856,1.656
13-11-2014,Consumer,APAC,63.87,18.51
16-07-2014,Consumer,APAC,18.546,-4.434
18-09-2012,Consumer,APAC,19.68,9.63
18-12-2012,Home Office,APAC,86.184,20.874
16-05-2014,Consumer,APAC,36.18,11.52
07-05-2012,Home Office,APAC,26.37,1.29
11-12-2013,Consumer,US,44.75,8.5025
24-04-2013,Consumer,US,55.92,6.291
28-01-2011,Consumer,US,36.44,12.0252
29-09-2014,Home Office,US,32.776,3.2776
06-08-2012,Corporate,US,35.52,13.32
14-08-2013,Corporate,Africa,13.95,6.39
13-06-2011,Corporate,Africa,63.84,3.72
19-06-2012,Corporate,EMEA,25.23,4.02
21-10-2013,Consumer,EMEA,35.352,-19.458
29-08-2014,Consumer,Africa,89.04,39.96
14-08-2012,Corporate,EMEA,26.49,2.91
21-11-2014,Consumer,Africa,15.75,1.71
13-11-2014,Corporate,LATAM,43.404,-22.436
01-12-2011,Consumer,LATAM,57.12,2.8
25-10-2014,Corporate,LATAM,15.56,1.84
21-06-2012,Consumer,LATAM,23.076,-3.864
28-04-2011,Consumer,LATAM,71.64,7.88
20-04-2011,Corporate,LATAM,41.088,-10.272
04-12-2014,Consumer,LATAM,15.144,-1.536
25-09-2012,Corporate,LATAM,27.568,9.988
22-08-2014,Corporate,LATAM,17.556,-9.664
12-06-2014,Consumer,EU,22.74,5.22
29-08-2012,Consumer,EU,34.08,8.52
29-11-2012,Consumer,EU,73.944,-31.446
24-08-2012,Corporate,EU,19.776,-26.214
15-12-2014,Consumer,EU,54.96,-16.5
06-10-2013,Corporate,APAC,42.7074,-2.4726
04-03-2013,Corporate,APAC,34.182,-0.438
06-04-2013,Corporate,APAC,84.78,15.06
11-06-2012,Consumer,APAC,31.8645,-2.2455
26-10-2012,Consumer,APAC,23.7,11.1
01-08-2013,Home Office,APAC,52.2,18.78
12-06-2013,Consumer,APAC,41.835,-20.925
23-03-2012,Consumer,APAC,30.024,-9.036
02-12-2014,Consumer,US,20.37,6.9258
10-12-2014,Consumer,US,33.45,15.387
03-12-2013,Consumer,US,54.96,26.9304
12-12-2012,Corporate,US,32.4,15.876
20-05-2014,Consumer,Africa,23.25,4.86
20-11-2013,Corporate,EMEA,27.6,9.84
21-10-2014,Corporate,EMEA,51.27,17.94
01-11-2011,Consumer,Africa,28.62,12.24
25-06-2014,Home Office,EMEA,17.928,-21.972
07-08-2013,Consumer,EMEA,100.74,9.06
22-03-2013,Home Office,Africa,41.19,9.87
27-03-2012,Consumer,EMEA,26.448,-10.032
27-09-2013,Consumer,Africa,10.728,-12.912
21-11-2013,Home Office,LATAM,31.68,-0.62
21-10-2011,Consumer,LATAM,45.1,21.6
26-02-2013,Consumer,LATAM,35.532,-0.648
22-10-2014,Consumer,LATAM,67.32,-35.92
27-11-2013,Corporate,LATAM,56.88,-4.32
22-02-2011,Consumer,EU,22.86,8.22
23-08-2011,Corporate,EU,75.573,19.233
15-06-2012,Consumer,EU,37.05,-3.75
09-07-2013,Home Office,EU,94.05,20.61
11-08-2014,Home Office,EU,55.944,4.914
30-07-2014,Corporate,EU,50.76,23.28
02-08-2014,Home Office,EU,84.9,23.7
18-07-2014,Home Office,APAC,58.14,15.66
19-12-2012,Corporate,APAC,49.41,16.47
27-10-2014,Consumer,APAC,55.65,19.95
09-04-2013,Home Office,APAC,38.7,-18.66
05-12-2012,Corporate,APAC,55.98,12.24
25-12-2014,Corporate,APAC,73.0146,14.9946
11-12-2014,Corporate,APAC,29.85,8.04
18-10-2013,Home Office,US,18.16,6.583
01-08-2011,Consumer,US,19.752,6.9132
10-12-2012,Consumer,US,101.94,21.4074
22-03-2014,Home Office,US,30.576,10.3194
16-09-2014,Home Office,EMEA,60.6,27.84
22-08-2014,Home Office,EMEA,26.544,-29.976
02-05-2012,Consumer,Africa,17.46,7.14
26-11-2014,Consumer,Africa,100.44,42.18
06-12-2013,Consumer,Africa,38.37,0.75
18-07-2014,Home Office,EMEA,22.5,1.8
10-11-2014,Consumer,EMEA,128.37,55.17
24-08-2013,Home Office,Canada,148.74,72.87
17-07-2014,Consumer,EMEA,47.43,17.07
31-10-2011,Home Office,Africa,30.21,4.83
18-09-2012,Home Office,LATAM,100.32,49.14
13-09-2011,Consumer,LATAM,28.24,2.48
18-07-2014,Corporate,LATAM,35.04,-2.92
01-07-2013,Corporate,LATAM,29.2,9.3
13-11-2012,Consumer,LATAM,93.84,34.68
27-03-2012,Corporate,LATAM,60.624,9.084
11-12-2014,Home Office,LATAM,137.6,-74.4
18-08-2012,Consumer,LATAM,54.42,-4.58
12-04-2013,Corporate,LATAM,53.9,12.76
02-10-2014,Consumer,LATAM,60,14.4
04-12-2013,Home Office,LATAM,44,9.6
14-06-2013,Home Office,EU,44.46,19.98
30-11-2012,Home Office,EU,56.94,27.3
03-08-2012,Home Office,EU,66.15,21.15
07-08-2012,Consumer,EU,39,-29.64
04-09-2014,Corporate,EU,31.428,-2.472
25-09-2014,Corporate,EU,48,-36.48
04-06-2013,Home Office,APAC,54.18,19.98
17-06-2011,Corporate,APAC,43.8,12.6
01-08-2014,Corporate,APAC,76.032,33.792
14-03-2014,Home Office,APAC,33.048,2.898
01-11-2013,Home Office,APAC,63.936,5.316
13-10-2014,Consumer,APAC,33.984,2.244
26-01-2012,Consumer,APAC,66.6,17.88
26-11-2014,Consumer,APAC,57.996,-24.264
10-06-2014,Home Office,US,36.352,11.36
14-03-2013,Consumer,US,70.08,24.528
03-11-2014,Home Office,US,8.8,4.224
21-02-2013,Corporate,US,39.98,1.999
19-09-2014,Corporate,US,50.96,24.4608
12-02-2013,Consumer,US,15.92,7.4824
14-03-2011,Home Office,US,91.056,31.8696
28-06-2013,Consumer,EMEA,13.608,-4.452
06-07-2011,Corporate,Africa,18.27,3.63
19-02-2013,Corporate,EMEA,10.584,-7.416
24-05-2012,Corporate,EMEA,25.596,-19.644
18-04-2013,Consumer,Africa,144.18,7.2
21-04-2014,Consumer,Africa,74.16,33.3
18-03-2014,Consumer,Africa,62.31,13.68
25-10-2012,Consumer,EMEA,13.26,4.23
27-02-2013,Consumer,Africa,14.28,1.56
23-12-2013,Consumer,Africa,34.848,-76.752
08-11-2012,Corporate,EMEA,18.06,-12.21
18-05-2011,Corporate,LATAM,43.65,-30.57
06-06-2013,Consumer,LATAM,44.604,-11.916
19-03-2014,Corporate,LATAM,23.268,-13.972
21-06-2012,Consumer,LATAM,33.84,8.76
20-12-2012,Consumer,LATAM,30.84,-26.22
02-07-2014,Home Office,LATAM,21.4,8.12
08-12-2012,Consumer,LATAM,33.48,0
05-12-2011,Corporate,LATAM,23.3,0
18-04-2013,Consumer,LATAM,28.62,12.78
25-07-2012,Corporate,EU,66.87,-28.17
30-04-2013,Consumer,EU,26.82,7.5
14-03-2012,Consumer,EU,323.82,109.98
03-01-2014,Consumer,EU,52.44,3.6
27-12-2014,Consumer,APAC,41.3034,11.3034
11-07-2014,Consumer,APAC,15.6456,-11.5344
07-01-2011,Consumer,APAC,27.456,-4.494
07-07-2014,Consumer,APAC,31.68,-24.84
14-08-2014,Consumer,APAC,35.2665,3.6765
02-06-2011,Corporate,APAC,50.94,7.56
30-12-2014,Consumer,APAC,16.92,0.24
06-08-2014,Consumer,APAC,37.872,-20.208
27-08-2011,Consumer,US,22.72,7.384
16-04-2011,Corporate,US,39.072,9.768
24-08-2013,Consumer,US,34.68,16.9932
11-11-2014,Consumer,US,28.792,10.0772
13-02-2012,Consumer,EMEA,33.936,-47.514
28-05-2014,Corporate,Africa,33.96,0.96
26-06-2012,Home Office,EMEA,29.88,2.64
24-08-2013,Home Office,Africa,46.77,20.1
22-08-2014,Consumer,Africa,18.99,6.81
14-06-2014,Consumer,Africa,43.92,18
02-08-2013,Consumer,EMEA,54.24,11.88
29-06-2011,Corporate,EMEA,10.296,-4.644
01-06-2012,Consumer,EMEA,37.536,-35.664
08-08-2012,Corporate,LATAM,26.88,4.8
16-09-2013,Consumer,LATAM,43.488,-13.212
06-05-2014,Corporate,LATAM,44.9,8.5
17-06-2011,Consumer,LATAM,36.36,3.96
26-12-2013,Consumer,LATAM,19.36,1.32
12-05-2014,Corporate,EU,30.15,14.76
17-01-2013,Consumer,EU,27.99,-9.57
30-05-2014,Corporate,EU,25.8,9.96
21-03-2012,Corporate,EU,41.976,-19.704
01-06-2011,Corporate,EU,27.99,-9.57
11-08-2012,Consumer,EU,42.336,7.056
28-01-2013,Consumer,EU,88.47,18.54
16-09-2014,Consumer,EU,25.23,-24.24
25-12-2014,Home Office,EU,78.327,26.937
14-12-2011,Corporate,APAC,46.044,-21.516
27-10-2014,Corporate,APAC,25.149,4.209
25-07-2011,Consumer,APAC,27.702,11.052
15-09-2014,Corporate,APAC,29.799,-0.021
31-08-2011,Consumer,APAC,23.733,-2.187
15-09-2011,Home Office,APAC,29.484,13.104
25-11-2013,Home Office,US,33.52,3.352
06-11-2013,Home Office,US,29.12,9.828
06-03-2014,Consumer,US,25.06,11.7782
02-05-2013,Consumer,US,19.44,9.3312
30-12-2013,Consumer,US,27.792,10.422
21-04-2014,Consumer,US,36.56,18.28
12-03-2014,Home Office,US,63.88,24.9132
25-11-2013,Home Office,US,82.26,33.7266
09-07-2014,Home Office,US,52.76,24.2696
20-03-2014,Corporate,US,8.94,2.4138
13-08-2012,Consumer,Africa,38.61,16.98
04-02-2014,Home Office,EMEA,43.53,19.14
16-07-2014,Consumer,Africa,17.874,-41.166
06-11-2013,Consumer,Africa,20.19,6.66
02-11-2013,Consumer,EMEA,58.32,25.65
12-08-2011,Home Office,Africa,46.74,21.96
21-12-2013,Corporate,LATAM,27.3,8.46
09-04-2014,Home Office,LATAM,22.26,3.96
08-04-2013,Consumer,LATAM,79.744,-69.776
04-07-2011,Consumer,LATAM,102.576,26.916
07-05-2014,Home Office,LATAM,29.4,11.46
03-05-2013,Consumer,LATAM,15.84,6.8
18-08-2013,Consumer,LATAM,8.36,0.72
27-04-2014,Corporate,LATAM,24,7.44
28-01-2014,Home Office,LATAM,31.76,7.3
11-11-2011,Consumer,EU,50.1,3
24-09-2012,Corporate,EU,40.3155,8.9955
25-12-2014,Consumer,EU,100.92,16.08
16-09-2013,Home Office,EU,33.93,2.97
06-10-2014,Consumer,EU,33.21,10.26
13-12-2011,Corporate,EU,29.28,14.28
02-09-2013,Corporate,EU,38.76,18.18
12-04-2011,Home Office,EU,53.55,4.23
07-08-2013,Home Office,EU,93.915,-18.855
15-10-2013,Corporate,APAC,22.74,11.1
24-12-2011,Consumer,APAC,19.44,3.24
29-05-2013,Corporate,APAC,31.8,-1.2
04-10-2013,Consumer,APAC,38.8437,-23.5263
03-07-2012,Consumer,APAC,36.36,-5.52
08-09-2014,Consumer,US,47.94,2.397
25-06-2012,Home Office,US,31.104,10.8864
29-08-2013,Consumer,US,13.14,-21.681
01-05-2014,Home Office,US,43.372,-69.3952
31-05-2013,Corporate,US,26.55,12.744
09-07-2014,Corporate,US,39.98,9.1954
27-02-2014,Corporate,Africa,28.08,6.12
04-11-2014,Corporate,Africa,84.75,25.41
02-11-2014,Corporate,EMEA,28.26,5.91
07-07-2014,Corporate,EMEA,19.908,-15.942
28-06-2014,Corporate,Africa,13.86,4.83
21-04-2014,Consumer,Africa,34.812,-53.388
06-05-2014,Home Office,LATAM,26.82,0.24
25-10-2014,Consumer,LATAM,41.28,15.2
19-02-2013,Corporate,LATAM,48.72,9.12
26-12-2012,Corporate,LATAM,19.48,7
17-04-2014,Corporate,LATAM,31.536,-41.064
09-07-2013,Consumer,LATAM,50.816,1.896
07-08-2012,Consumer,LATAM,146.7,52.8
02-09-2014,Consumer,LATAM,105.72,52.8
31-01-2012,Corporate,LATAM,22.14,2.64
18-06-2013,Consumer,LATAM,47.208,-8.792
31-10-2013,Consumer,LATAM,26.94,8.58
05-07-2014,Corporate,LATAM,30.348,-9.132
16-08-2013,Consumer,EU,44.1,-28.26
20-08-2013,Consumer,EU,151.875,60.615
02-11-2012,Consumer,EU,38.64,-27.09
11-11-2014,Consumer,EU,20.7,-12.87
13-09-2012,Corporate,EU,68.22,-64.17
23-11-2011,Consumer,APAC,97.944,-75.816
10-10-2012,Consumer,APAC,18.126,-15.804
13-01-2013,Corporate,APAC,46.116,11.676
04-09-2012,Consumer,APAC,82.7118,-6.3882
31-12-2014,Corporate,APAC,61.974,-37.266
15-04-2014,Corporate,APAC,53.91,10.23
19-11-2014,Corporate,APAC,38.664,13.224
01-10-2012,Corporate,APAC,52.74,-21.12
19-08-2013,Corporate,US,39.99,11.5971
16-09-2014,Home Office,US,59.98,10.7964
10-05-2013,Corporate,US,48.784,-131.7168
26-09-2014,Home Office,Africa,37.11,5.55
03-09-2014,Consumer,Africa,15.66,6.42
27-09-2013,Corporate,Africa,58.32,25.65
01-03-2012,Home Office,EMEA,59.736,-32.874
10-10-2012,Home Office,EMEA,22.38,2.64
11-06-2013,Consumer,Africa,30,5.7
27-11-2014,Corporate,EMEA,27.252,-6.828
03-07-2014,Consumer,EMEA,15.039,-24.591
28-01-2013,Home Office,LATAM,26.4,12.36
05-09-2011,Consumer,LATAM,31.8,6.96
06-09-2013,Corporate,LATAM,65.76,29.56
23-10-2014,Corporate,LATAM,44.56,5.28
27-08-2013,Corporate,EU,44.01,-4.89
10-06-2014,Consumer,EU,31.92,3.36
22-11-2013,Consumer,EU,58.59,21.63
20-12-2011,Consumer,EU,25.8,10.02
17-12-2014,Corporate,EU,35.46,11.7
13-06-2012,Consumer,APAC,24.84,-4.2
22-10-2014,Consumer,APAC,26.73,-2.97
12-01-2012,Consumer,APAC,51.03,16.83
10-06-2014,Home Office,APAC,46.494,12.354
25-01-2011,Consumer,APAC,98.22,34.32
28-07-2011,Consumer,APAC,33.18,3.3
30-01-2014,Corporate,APAC,89.46,0
17-09-2014,Consumer,US,17.568,6.3684
31-03-2011,Consumer,US,52.98,14.8344
21-05-2011,Home Office,US,31.84,10.5072
22-11-2011,Consumer,US,6.928,-11.0848
03-10-2011,Consumer,US,14.48,4.887
04-11-2014,Consumer,US,40.776,0.5097
12-08-2011,Consumer,US,14.04,6.7392
09-09-2013,Home Office,EMEA,53.73,6.42
30-01-2012,Corporate,Africa,49.104,-93.336
15-12-2011,Consumer,Africa,27.39,9.03
06-11-2013,Consumer,Africa,31.14,9.3
06-08-2013,Consumer,Africa,11.31,0.99
20-12-2013,Corporate,EMEA,21.024,-27.336
29-07-2013,Home Office,Africa,45.21,13.56
17-12-2013,Consumer,EMEA,16.14,7.08
25-04-2013,Consumer,EMEA,29.04,10.08
06-08-2014,Consumer,EMEA,48,22.08
22-06-2013,Home Office,Africa,28.8,1.44
28-03-2011,Home Office,LATAM,120.4,21.56
18-11-2014,Consumer,LATAM,52.74,-35.16
25-10-2011,Consumer,LATAM,26.24,9.96
20-12-2013,Corporate,LATAM,61.632,19.232
12-06-2012,Consumer,LATAM,18.08,1.6
13-12-2011,Consumer,EU,36.75,-22.05
03-08-2012,Consumer,EU,27.018,-8.562
27-12-2012,Home Office,APAC,34.83,-2.79
17-12-2013,Consumer,APAC,47.304,-29.976
18-09-2012,Corporate,APAC,38.088,-7.632
02-08-2014,Consumer,APAC,8.532,-5.688
03-09-2012,Consumer,US,36.336,-7.2672
19-10-2012,Consumer,US,34.44,17.22
